"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude"
"4501","Convention Centre Parkade- 727 1 SE-1st Floor Only",NA,"CE","GOOD",72,"GOOD","K30412","FALSE","WMEEJ3BAXEK734717","calgary",-114.06171,51.04598,0
"4502","6 Ave SE 173, T2G Calgary",NA,"CE","GOOD",100,"GOOD","J28118","FALSE","WMEEJ3BA9DK620867","calgary",-114.06105,51.04731,0
"4503","19 Ave NW 1720, T2M Calgary",NA,"CE","GOOD",100,"GOOD","K61698","FALSE","WMEEJ3BA6EK767438","calgary",-114.10015,51.0696,0
"4504","9 Ave SE 1255, T2G Calgary",NA,"CE","GOOD",27,"GOOD","J81293","FALSE","WMEEJ3BA2CK573387","calgary",-114.03548,51.04162,0
"4505","10 Ave SW 438, T2R Calgary",NA,"CE","GOOD",69,"GOOD","J81430","FALSE","WMEEJ3BA6DK622091","calgary",-114.07041,51.04354,0
"4506","21 Ave SE 1016, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K30437","FALSE","WMEEJ3BA1FK803375","calgary",-114.03868,51.0346,0
"4507","6 Ave SE 173, T2G Calgary",NA,"CE","GOOD",100,"GOOD","J81280","FALSE","WMEEJ3BA0CK575784","calgary",-114.06104,51.04733,0
"4508","35 Ave NE 656, T2E Calgary",NA,"CE","GOOD",45,"GOOD","J99879","FALSE","WMEEJ3BA5DK643658","calgary",-114.04939,51.08415,0
"4509","10 Ave SE 1222, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K61679","FALSE","WMEEJ3BAXEK766731","calgary",-114.03635,51.04093,0
"4510","Capitol Hill Cres NW 2985, T2M Calgary",NA,"CE","GOOD",100,"GOOD","K30434","FALSE","WMEEJ3BA5FK803119","calgary",-114.12199,51.07955,0
"4511","9 St SE 1181, T2G Calgary",NA,"CE","GOOD",24,"GOOD","J81319","FALSE","WMEEJ3BA3CK574807","calgary",-114.03974,51.03824,0
"4512","2 St SW 671, T2P Calgary",NA,"CE","GOOD",45,"GOOD","J81380","FALSE","WMEEJ3BA9CK574553","calgary",-114.06791,51.0469,0
"4513","U of C - Art Parkade - 16 Stalls",NA,"CE","GOOD",27,"GOOD","K61670","FALSE","WMEEJ3BA8EK767232","calgary",-114.13045,51.07526,0
"4514","Hyatt AG Service Centre - 2 Stalls",NA,"CE","GOOD",24,"GOOD","K12828","FALSE","WMEEJ3BA0DK720825","calgary",-114.1145,51.04569,0
"4515","3 St SE 658, T2G Calgary",NA,"CE","GOOD",18,"GOOD","J99850","FALSE","WMEEJ3BA9DK644330","calgary",-114.05548,51.0466,0
"4516","1 St SW 534, T2P Calgary",NA,"CE","GOOD",100,"GOOD","K12815","FALSE","WMEEJ3BA0DK719593","calgary",-114.06518,51.04808,0
"4517","10 Ave SW 368, T2R Calgary",NA,"CE","GOOD",96,"GOOD","J81437","FALSE","WMEEJ3BA9DK621050","calgary",-114.06923,51.04369,0
"4518","7 Ave NW 3491, T2N Calgary",NA,"CE","GOOD",51,"GOOD","K61625","FALSE","WMEEJ3BA1EK767153","calgary",-114.13533,51.06121,0
"4519","10 Ave SW 429, T2R Calgary",NA,"CE","GOOD",84,"GOOD","K61622","FALSE","WMEEJ3BA1EK766780","calgary",-114.07024,51.04353,0
"4520","8 Ave SW 834, T2P Calgary",NA,"CE","GOOD",24,"GOOD","J81315","FALSE","WMEEJ3BA3CK573740","calgary",-114.07962,51.0463,0
"4521","Centre St S 6386, T2H Calgary",NA,"CE","GOOD",69,"GOOD","J96628","FALSE","WMEEJ3BAXDK621591","calgary",-114.06365,50.99563,0
"4522","34 Ave NW 2404, T2L Calgary",NA,"CE","GOOD",84,"GOOD","K61687","FALSE","WMEEJ3BA3EK766652","calgary",-114.11604,51.08381,0
"4523","2 St SW 857, T2P Calgary",NA,"CE","GOOD",72,"GOOD","K12813","FALSE","WMEEJ3BA1DK721319","calgary",-114.06819,51.04518,0
"4524","8 Ave SE 1130, T2G Calgary",NA,"CE","GOOD",100,"UNACCEPTABLE","J99889","FALSE","WMEEJ3BA1DK643138","calgary",-114.03722,51.0433,0
"4525","5 Ave SW 841, T2P Calgary",NA,"CE","GOOD",100,"GOOD","J28133","FALSE","WMEEJ3BA5DK621398","calgary",-114.07957,51.04872,0
"4526","5 Ave SW 926, T2P Calgary",NA,"CE","GOOD",100,"GOOD","K61600","FALSE","WMEEJ3BA0EK763823","calgary",-114.08167,51.04907,0
"4527","61 Avenue SW, Calgary, T2H",NA,"CE","GOOD",64,"GOOD","4-door K82490","TRUE","WDDMH4EB5EJ289699","calgary",-114.06605,50.99676,0
"4528","5 Ave SW 241, T2P Calgary",NA,"CE","GOOD",72,"GOOD","K30406","FALSE","WMEEJ3BA1EK734668","calgary",-114.06613,51.04803,0
"4529","Saddledome Parking - North Side of 14 ave SE",NA,"CE","GOOD",87,"GOOD","K82472","FALSE","WMEEJ3BAXFK803388","calgary",-114.05241,51.03924,0
"4530","James Short Parkade- 112 5 Ave SW- Floors 1-3 Only",NA,"CE","GOOD",75,"GOOD","K12788","FALSE","WMEEJ3BA3DK702254","calgary",-114.06407,51.04893,0
"4531","4 Ave SW 195, T2P Calgary",NA,"CE","GOOD",100,"GOOD","J99868","FALSE","WMEEJ3BA7DK643807","calgary",-114.065,51.04934,0
"4532","Salisbury St SE 1953, T2G Calgary",NA,"CE","UNACCEPTABLE",75,"UNACCEPTABLE","J81379","FALSE","WMEEJ3BA9CK574259","calgary",-114.04682,51.03679,0
"4533","4 St SW 1630, T2R Calgary",NA,"CE","GOOD",100,"GOOD","J81322","FALSE","WMEEJ3BA3CK575360","calgary",-114.07143,51.03818,0
"4534","13 Ave SW 481, T2R Calgary",NA,"CE","UNACCEPTABLE",45,"GOOD","J96638","FALSE","WMEEJ3BA3DK619388","calgary",-114.07114,51.04063,0
"4535","6 St SW 1012, T2R Calgary",NA,"CE","GOOD",54,"GOOD","J99854","FALSE","WMEEJ3BA6DK643524","calgary",-114.07636,51.04358,0
"4536","Roxboro Glen Rd SW 3075, T2S Calgary",NA,"CE","GOOD",30,"GOOD","J96614","FALSE","WMEEJ3BA6DK621992","calgary",-114.06568,51.02674,0
"4537","Saddledome Parking - North Side of 14 ave SE",NA,"CE","UNACCEPTABLE",69,"GOOD","J81260","FALSE","WMEEJ3BAXCK569894","calgary",-114.05241,51.03924,0
"4538","3 Ave SW 780, T2P Calgary",NA,"CE","GOOD",100,"GOOD","K30426","FALSE","WMEEJ3BA7EK763057","calgary",-114.07796,51.0507,0
"4539","Hampton Inn by Hilton Calgary Airport North",NA,"CE","GOOD",100,"GOOD","J81347","FALSE","WMEEJ3BA5CK574629","calgary",-114.01214,51.14291,0
"4540","12 Ave SE 324, T2G Calgary",NA,"CE","GOOD",100,"GOOD","L37215","FALSE","WMEEJ3BA8EK762189","calgary",-114.05695,51.04128,0
"4541","Shaganappi Trl NW 3535, T3A Calgary",NA,"CE","GOOD",21,"GOOD","J81447","FALSE","WMEEJ3BA6DK618901","calgary",-114.15324,51.0824,0
"4542","Dalton Dr NW 6047, T3A Calgary",NA,"CE","GOOD",100,"GOOD","K61645","FALSE","WMEEJ3BA4EK764893","calgary",-114.14623,51.10699,0
"4543","6 Ave SE 161, T2G Calgary",NA,"CE","GOOD",60,"GOOD","J81444","FALSE","WMEEJ3BA1DK619843","calgary",-114.06128,51.0474,0
"4544","6 Ave SE 116, T2G Calgary",NA,"CE","GOOD",42,"GOOD","K61688","FALSE","WMEEJ3BA2EK766898","calgary",-114.0625,51.04766,0
"4545","Dalhart Rd NW 4908, T3A Calgary",NA,"CE","GOOD",90,"GOOD","J28107","FALSE","WMEEJ3BA7DK618986","calgary",-114.15613,51.10997,0
"4546","Hampton Inn by Hilton Calgary Airport North",NA,"CE","GOOD",100,"GOOD","J81394","FALSE","WMEEJ3BAXCK575419","calgary",-114.01214,51.14291,0
"4547","6 Ave SE 606, T2G Calgary",NA,"CE","GOOD",75,"GOOD","J81334","FALSE","WMEEJ3BA4CK574511","calgary",-114.05023,51.0471,0
"4548","Hampton Inn by Hilton Calgary Airport North",NA,"CE","GOOD",100,"GOOD","K12843","FALSE","WMEEJ3BA6DK721297","calgary",-114.01214,51.14291,0
"4549","7 St SW 1775, T2T Calgary",NA,"CE","GOOD",48,"GOOD","J28142","FALSE","WMEEJ3BAXDK618691","calgary",-114.07931,51.03712,0
"4550","39 Ave SW 5077, T3E Calgary",NA,"CE","GOOD",72,"GOOD","K82455","FALSE","WMEEJ3BAXFK803424","calgary",-114.15975,51.0195,0
"4551","Convention Centre Parkade- 727 1 SE-1st Floor Only",NA,"CE","GOOD",100,"GOOD","J81346","FALSE","WMEEJ3BA5CK574453","calgary",-114.06171,51.04598,0
"4552","Dartmouth Rd SE 3631, T2G Calgary",NA,"CE","GOOD",78,"GOOD","J81365","FALSE","WMEEJ3BA7CK574678","calgary",-114.05134,51.02267,0
"4553","11 St SE 877, T2G Calgary",NA,"CE","GOOD",33,"GOOD","L37210","FALSE","WMEEJ3BA6EK763244","calgary",-114.03686,51.04242,0
"4554","4 Ave SE 128, T2G Calgary",NA,"CE","GOOD",69,"GOOD","J81425","FALSE","WMEEJ3BA7DK619006","calgary",-114.06133,51.04935,0
"4555","Park2Go - 6 Stalls",NA,"CE","GOOD",100,"GOOD","J99884","FALSE","WMEEJ3BA4DK642212","calgary",-114.00447,51.14279,0
"4556","Spiller Rd SE, T2G Calgary",NA,"CE","GOOD",100,"GOOD","J28125","FALSE","WMEEJ3BAXDK618836","calgary",-114.05425,51.02812,0
"4557","Convention Centre Parkade- 727 1 SE-1st Floor Only",NA,"CE","GOOD",100,"GOOD","J81423","FALSE","WMEEJ3BA6DK618851","calgary",-114.06171,51.04598,0
"4558","6 St SE 2231, T2G Calgary",NA,"CE","GOOD",100,"GOOD","J81424","FALSE","WMEEJ3BAXDK621977","calgary",-114.04831,51.03321,0
"4559","18 Ave SW 891, T2T Calgary",NA,"CE","GOOD",54,"GOOD","J28132","FALSE","WMEEJ3BAXDK618657","calgary",-114.08153,51.03691,0
"4560","Crowchild Trl NW 2399, T2M Calgary",NA,"CE","GOOD",33,"GOOD","J96629","FALSE","WMEEJ3BA9DK621551","calgary",-114.11757,51.07183,0
"4561","MacLeod Trl SW 5417, T2H Calgary",NA,"CE","GOOD",100,"GOOD","K61610","FALSE","WMEEJ3BAXEK763411","calgary",-114.06984,51.00632,0
"4562","1 St SW 5349, T2H Calgary",NA,"CE","GOOD",45,"GOOD","K82467","FALSE","WMEEJ3BA6EK762174","calgary",-114.06643,51.00642,0
"4563","8 St SW 565, T2P Calgary",NA,"CE","GOOD",93,"GOOD","J28148","FALSE","WMEEJ3BA4DK619982","calgary",-114.08113,51.04829,0
"4564","Kensington Rd NW 1152, T2N Calgary",NA,"CE","GOOD",100,"GOOD","K12817","FALSE","WMEEJ3BA4DK719659","calgary",-114.08788,51.05249,0
"4565","CPA Lot 43 - 880 11th st SE",NA,"CE","GOOD",66,"GOOD","J81375","FALSE","WMEEJ3BA8CK575614","calgary",-114.03637,51.04238,0
"4566","1 St SW 4767, T2G Calgary",NA,"CE","GOOD",45,"GOOD","J81335","FALSE","WMEEJ3BA4CK574573","calgary",-114.06545,51.01067,0
"4567","Park2Go - 6 Stalls",NA,"CE","GOOD",45,"GOOD","J81325","FALSE","WMEEJ3BA3CK575486","calgary",-114.00447,51.14279,0
"4568","5 St SW 3065, T2S Calgary",NA,"CE","GOOD",100,"GOOD","K12766","FALSE","WMEEJ3BA1DK704813","calgary",-114.07293,51.02692,0
"4569","14 Ave SE 627, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K12765","FALSE","WMEEJ3BA8DK704968","calgary",-114.04988,51.03911,0
"4570","17 Ave SW 864, T2T Calgary",NA,"CE","GOOD",51,"GOOD","J99892","FALSE","WMEEJ3BA6DK641322","calgary",-114.08093,51.0378,0
"4571","5 St SE 1166, T2G Calgary",NA,"CE","GOOD",69,"GOOD","K30400","FALSE","WMEEJ3BAXDK719892","calgary",-114.05094,51.04138,0
"4572","6 Ave SE 139, T2G Calgary",NA,"CE","GOOD",30,"GOOD","K12831","FALSE","WMEEJ3BA9DK722167","calgary",-114.06193,51.04732,0
"4573","5 St SE 1175, T2G Calgary",NA,"CE","GOOD",78,"GOOD","K30446","FALSE","WMEEJ3BA0FK794250","calgary",-114.05098,51.0413,0
"4574","Ulster Rd NW 2057, T2N Calgary",NA,"CE","GOOD",30,"GOOD","K61651","FALSE","WMEEJ3BA5EK766121","calgary",-114.12703,51.07068,0
"4575","5 St SW 6108, T2V Calgary",NA,"CE","GOOD",96,"GOOD","K61601","FALSE","WMEEJ3BA1EK763460","calgary",-114.07606,50.99566,0
"4576","10 Ave SE 1238, T2G Calgary",NA,"CE","GOOD",93,"GOOD","J81253","FALSE","WMEEJ3BA3CK570000","calgary",-114.03605,51.04092,0
"4577","53 Avenue SW, Calgary, T2H",NA,"CE","GOOD",66,"GOOD","4-door L41105","TRUE","WDDMH4EB9EJ288264","calgary",-114.0683,51.00563,0
"4578","9 Ave SE 229, T2G Calgary",NA,"CE","GOOD",63,"GOOD","K61650","FALSE","WMEEJ3BA5EK764806","calgary",-114.05993,51.04437,0
"4579","21 Ave SW 2268, T2T Calgary",NA,"CE","GOOD",93,"GOOD","J81387","FALSE","WMEEJ3BAXCK573752","calgary",-114.11287,51.0346,0
"4580","4 St SW 2122, T2S Calgary",NA,"CE","UNACCEPTABLE",33,"UNACCEPTABLE","J81286","FALSE","WMEEJ3BA1CK574661","calgary",-114.07145,51.03406,0
"4581","5 Ave SW 266, T2P Calgary",NA,"CE","GOOD",100,"GOOD","K12800","FALSE","WMEEJ3BA1DK618921","calgary",-114.06687,51.0485,0
"4582","23 Ave SW 2621, T3E Calgary",NA,"CE","GOOD",100,"GOOD","J96616","FALSE","WMEEJ3BAXDK621140","calgary",-114.12331,51.0332,0
"4583","9 Ave SW 372, T2P Calgary",NA,"CE","GOOD",75,"GOOD","J99870","FALSE","WMEEJ3BAXDK642246","calgary",-114.06985,51.0451,0
"4584","Quesnay Wood Dr SW 4492, T3E Calgary",NA,"CE","GOOD",100,"GOOD","J81328","FALSE","WMEEJ3BA3CK576122","calgary",-114.12326,51.01498,0
"4585","Stephen Ave SE 170, T2G Calgary",NA,"CE","GOOD",100,"GOOD","L37224","FALSE","WMEEJ3BA7EK762300","calgary",-114.06125,51.04559,0
"4586","Riverfront Ave SW 287, T2P Calgary",NA,"CE","GOOD",100,"GOOD","L37208","FALSE","WMEEJ3BA2FK803272","calgary",-114.06717,51.05227,0
"4587","1 St SW 341, T2P Calgary",NA,"CE","GOOD",36,"GOOD","J96648","FALSE","WMEEJ3BA5DK619313","calgary",-114.06524,51.04994,0
"4588","2 St SW 672, T2P Calgary",NA,"CE","GOOD",100,"GOOD","K82479","FALSE","WMEEJ3BA0EK761800","calgary",-114.06756,51.04687,0
"4589","Park2Go - 6 Stalls",NA,"CE","GOOD",100,"GOOD","J99858","FALSE","WMEEJ3BA2DK643097","calgary",-114.00447,51.14279,0
"4590","14 Ave SE 623, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K12756","FALSE","WMEEJ3BA1DK704956","calgary",-114.05011,51.03912,0
"4591","14 Ave SE 633, T2G Calgary",NA,"CE","GOOD",36,"GOOD","K82466","FALSE","WMEEJ3BA5FK803587","calgary",-114.04961,51.03909,0
"4592","10 Ave SW 353, T2R Calgary",NA,"CE","GOOD",72,"GOOD","K12767","FALSE","WMEEJ3BA5DK704555","calgary",-114.06894,51.04348,0
"4593","2 St SW 882, T2P Calgary",NA,"CE","GOOD",45,"GOOD","L37232","FALSE","WMEEJ3BAXFK803083","calgary",-114.06795,51.0449,0
"4594","Memorial Dr NW 1176, T2N Calgary",NA,"CE","GOOD",100,"GOOD","K82476","FALSE","WMEEJ3BAXEK762503","calgary",-114.08887,51.05139,0
"4595","Centennial Parkade- 608 9 ave SW -Top Floor Only",NA,"CE","GOOD",81,"GOOD","J96631","FALSE","WMEEJ3BA3DK621688","calgary",-114.0751,51.04523,0
"4596","39 Ave SW 5069, T3E Calgary",NA,"CE","GOOD",100,"GOOD","K61667","FALSE","WMEEJ3BA8EK766310","calgary",-114.15961,51.01953,0
"4597","Brantford Dr NW 3719, T2L Calgary",NA,"CE","GOOD",96,"GOOD","K12757","FALSE","WMEEJ3BA0DK704303","calgary",-114.1253,51.0869,0
"4598","6 St SW 1041, T2R Calgary",NA,"CE","GOOD",100,"GOOD","J81364","FALSE","WMEEJ3BA7CK574096","calgary",-114.07667,51.04331,0
"4599","CPA Lot 07 - 208 9 ave SW",NA,"CE","GOOD",63,"GOOD","J81329","FALSE","WMEEJ3BA4CK569602","calgary",-114.06628,51.04497,0
"4600","2 St SW 119, T2P Calgary",NA,"CE","UNACCEPTABLE",27,"GOOD","J28138","FALSE","WMEEJ3BA2DK619074","calgary",-114.06748,51.05259,0
"4601","James Short Parkade- 112 5 Ave SW- Floors 1-3 Only",NA,"CE","GOOD",36,"GOOD","J81378","FALSE","WMEEJ3BA9CK573886","calgary",-114.06407,51.04893,0
"4602","34 Ave SE 546, T2G Calgary",NA,"CE","GOOD",33,"GOOD","J81395","FALSE","WMEEJ3BAXCK575470","calgary",-114.05149,51.0233,0
"4603","10A St NW 131, T2N Calgary",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","J99894","FALSE","WMEEJ3BA2DK643360","calgary",-114.08724,51.05194,0
"4604","Quesnay Wood Dr SW 4494, T3E Calgary",NA,"CE","GOOD",42,"GOOD","J99882","FALSE","WMEEJ3BA7DK642060","calgary",-114.12318,51.01503,0
"4605","14 Ave SE 568, T2G Calgary",NA,"CE","GOOD",24,"GOOD","K12799","FALSE","WMEEJ3BA8DK701830","calgary",-114.05191,51.03928,0
"4606","Spiller Rd SE, T2G Calgary",NA,"CE","GOOD",57,"GOOD","J81374","FALSE","WMEEJ3BA8CK575242","calgary",-114.05363,51.02862,0
"4607","5 St SW 3085, T2S Calgary",NA,"CE","GOOD",87,"GOOD","J99874","FALSE","WMEEJ3BAXDK643610","calgary",-114.07305,51.02658,0
"4608","1 St SW 1339, T2R Calgary",NA,"CE","GOOD",18,"GOOD","K82456","FALSE","WMEEJ3BA3FK803572","calgary",-114.06587,51.04018,0
"4609","12 Ave SE 324, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K12786","FALSE","WMEEJ3BA7DK703682","calgary",-114.05777,51.04131,0
"4610","James Short Parkade- 112 5 Ave SW- Floors 1-3 Only",NA,"CE","UNACCEPTABLE",21,"UNACCEPTABLE","K12760","FALSE","WMEEJ3BAXDK701876","calgary",-114.06407,51.04893,0
"4611","8 Ave SW 392, T2P Calgary",NA,"CE","GOOD",63,"GOOD","J96613","FALSE","WMEEJ3BA5DK621496","calgary",-114.07018,51.04587,0
"4612","11 Ave SW 648, T2R Calgary",NA,"CE","GOOD",60,"GOOD","J81306","FALSE","WMEEJ3BA2CK575124","calgary",-114.07521,51.04282,0
"4613","Burnsland Rd SE 3613, T2G Calgary",NA,"CE","GOOD",69,"GOOD","K61648","FALSE","WMEEJ3BA4EK767552","calgary",-114.05781,51.023,0
"4614","2 St SW 631, T2P Calgary",NA,"CE","GOOD",100,"GOOD","J81327","FALSE","WMEEJ3BA3CK576007","calgary",-114.06808,51.04727,0
"4615","Quesnay Wood Dr SW 4480, T3E Calgary",NA,"CE","GOOD",100,"GOOD","K82465","FALSE","WMEEJ3BA4EK762805","calgary",-114.12381,51.01483,0
"4616","Portland St SE 2296, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K30432","FALSE","WMEEJ3BA0FK796418","calgary",-114.03489,51.03312,0
"4617","Park2Go - 6 Stalls",NA,"CE","GOOD",100,"GOOD","J96641","FALSE","WMEEJ3BA1DK619213","calgary",-114.00447,51.14279,0
"4618","4 Ave SW 183, T2P Calgary",NA,"CE","GOOD",100,"GOOD","J81289","FALSE","WMEEJ3BA1CK575518","calgary",-114.06471,51.0493,0
"4619","1 Ave NW 1030, T2N Calgary",NA,"CE","GOOD",93,"GOOD","J81410","FALSE","WMEEJ3BA5DK620025","calgary",-114.08359,51.05362,0
"4620","34 Ave NE 663, T2E Calgary",NA,"CE","GOOD",100,"GOOD","K12753","FALSE","WMEEJ3BA3DK704702","calgary",-114.04924,51.0832,0
"4621","Park2Go - 6 Stalls",NA,"CE","GOOD",100,"GOOD","K30445","FALSE","WMEEJ3BA0FK795463","calgary",-114.00447,51.14279,0
"4622","6 St SE 2076, T2G Calgary",NA,"CE","GOOD",48,"GOOD","K61607","FALSE","WMEEJ3BA7EK763219","calgary",-114.04828,51.03474,0
"4623","10 Ave SW 281, T2R Calgary",NA,"CE","GOOD",100,"GOOD","J81269","FALSE","WMEEJ3BA0CK574408","calgary",-114.0676,51.04342,0
"4624","6 Ave SW 109, T2P Calgary",NA,"CE","GOOD",100,"GOOD","L37246","FALSE","WMEEJ3BA9FK803530","calgary",-114.06321,51.0474,0
"4625","Dalmead Cres NW 5706, T3A Calgary",NA,"CE","GOOD",100,"GOOD","L41107","FALSE","WMEEJ3BA0CK575249","calgary",-114.14704,51.1041,0
"4626","11 St SE, T2G Calgary",NA,"CE","GOOD",100,"GOOD","J81363","FALSE","WMEEJ3BA7CK574079","calgary",-114.03684,51.04105,0
"4627","8 St SE 2141, T2G Calgary",NA,"CE","GOOD",30,"GOOD","K12810","FALSE","WMEEJ3BA1DK720686","calgary",-114.04107,51.03423,0
"4628","U of C - Art Parkade - 16 Stalls",NA,"CE","UNACCEPTABLE",9,"UNACCEPTABLE","K61603","FALSE","WMEEJ3BA6EK763017","calgary",-114.13045,51.07526,0
"4629","Centennial Parkade- 608 9 ave SW -Top Floor Only",NA,"CE","GOOD",51,"GOOD","K30403","FALSE","WMEEJ3BAXEK733048","calgary",-114.0751,51.04523,0
"4630","11 St SE 933, T2G Calgary",NA,"CE","GOOD",84,"GOOD","J81376","FALSE","WMEEJ3BA8CK575838","calgary",-114.03672,51.04188,0
"4631","9 Ave SW 270, T2P Calgary",NA,"CE","GOOD",100,"GOOD","K61653","FALSE","WMEEJ3BA6EK763423","calgary",-114.06729,51.04475,0
"4632","Malibou Rd SW 143, T2V Calgary",NA,"CE","GOOD",100,"GOOD","K61657","FALSE","WMEEJ3BA6EK766791","calgary",-114.08649,50.99493,0
"4633","Park2Go - 6 Stalls",NA,"CE","GOOD",60,"GOOD","K30425","FALSE","WMEEJ3BA9EK730528","calgary",-114.00447,51.14279,0
"4634","9 Ave SE 273, T2G Calgary",NA,"CE","GOOD",66,"GOOD","L37237","FALSE","WMEEJ3BA7FK803039","calgary",-114.05883,51.04446,0
"4635","James Short Parkade- 112 5 Ave SW- Floors 1-3 Only",NA,"CE","GOOD",69,"GOOD","J81324","FALSE","WMEEJ3BA3CK575455","calgary",-114.06407,51.04893,0
"4636","18 Ave NW 1272, T2M Calgary",NA,"CE","GOOD",81,"GOOD","K61649","FALSE","WMEEJ3BA5EK763929","calgary",-114.08911,51.06873,0
"4637","6 Ave SE 143, T2G Calgary",NA,"CE","GOOD",60,"GOOD","J28120","FALSE","WMEEJ3BA4DK618721","calgary",-114.06187,51.0474,0
"4638","5 St SW 6038, T2V Calgary",NA,"CE","GOOD",87,"GOOD","J99878","FALSE","WMEEJ3BA3DK643867","calgary",-114.07466,50.99852,0
"4639","James Short Parkade- 112 5 Ave SW- Floors 1-3 Only",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","J99852","FALSE","WMEEJ3BA5DK642977","calgary",-114.06407,51.04893,0
"4640","8 Ave SW 143, T2P Calgary",NA,"CE","GOOD",69,"GOOD","K61665","FALSE","WMEEJ3BA8EK764153","calgary",-114.06402,51.04555,0
"4641","College Rd SW 2364, T2S Calgary",NA,"CE","GOOD",96,"GOOD","K61652","FALSE","WMEEJ3BA5EK767124","calgary",-114.07335,51.03192,0
"4642","39 Ave SW 5053, T3E Calgary",NA,"CE","UNACCEPTABLE",63,"GOOD","J81412","FALSE","WMEEJ3BAXDK618951","calgary",-114.1593,51.01949,0
"4643","James Short Parkade- 112 5 Ave SW- Floors 1-3 Only",NA,"CE","GOOD",100,"GOOD","J81385","FALSE","WMEEJ3BA9CK576707","calgary",-114.06407,51.04893,0
"4644","Kensington Rd NW 1215, T2N Calgary",NA,"CE","GOOD",36,"GOOD","K12826","FALSE","WMEEJ3BA5DK722103","calgary",-114.08957,51.05248,0
"4645","5 St SW 6066, T2V Calgary",NA,"CE","GOOD",81,"GOOD","K30435","FALSE","WMEEJ3BA5FK803296","calgary",-114.07611,50.99669,0
"4646","38A Ave SE 404, T2G Calgary",NA,"CE","UNACCEPTABLE",96,"UNACCEPTABLE","K12759","FALSE","WMEEJ3BA3DK704487","calgary",-114.0578,51.01962,0
"4647","13 Ave NW 2934, T2N Calgary",NA,"CE","GOOD",69,"GOOD","J99897","FALSE","WMEEJ3BA1DK644838","calgary",-114.12888,51.06424,0
"4648","22 Ave NW 530, T2M Calgary",NA,"CE","GOOD",90,"GOOD","K82470","FALSE","WMEEJ3BA7FK803302","calgary",-114.07224,51.07235,0
"4649","28 Ave NE 130, T2E Calgary",NA,"CE","GOOD",57,"GOOD","K82460","FALSE","WMEEJ3BA0FK795527","calgary",-114.06172,51.07783,0
"4650","14 Ave SE 609, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K61680","FALSE","WMEEJ3BA1EK766374","calgary",-114.05079,51.03913,0
"4651","Park2Go - 6 Stalls",NA,"CE","GOOD",45,"GOOD","L37229","FALSE","WMEEJ3BA3EK763234","calgary",-114.00447,51.14279,0
"4652","Portland St SE 2537, T2G Calgary",NA,"CE","GOOD",100,"GOOD","K61658","FALSE","WMEEJ3BA6EK767469","calgary",-114.03373,51.03181,0
"4653","14 Ave SE 615, T2G Calgary",NA,"CE","GOOD",39,"UNACCEPTABLE","K12784","FALSE","WMEEJ3BA3DK702576","calgary",-114.05048,51.03912,0
"4654","Manchester Rd SE 3869, T2G Calgary",NA,"CE","GOOD",100,"GOOD","J28135","FALSE","WMEEJ3BAXDK622319","calgary",-114.0582,51.02021,0
"4655","25 Ave NW 778, T2M Calgary",NA,"CE","GOOD",100,"GOOD","J81348","FALSE","WMEEJ3BA5CK575151","calgary",-114.07931,51.07514,0
"4656","42 Ave SW 112, T2G Calgary",NA,"CE","GOOD",100,"UNACCEPTABLE","L37234","FALSE","WMEEJ3BA6EK761722","calgary",-114.06252,51.01675,0
"4657","6 Ave SE 137, T2G Calgary",NA,"CE","GOOD",84,"GOOD","J81336","FALSE","WMEEJ3BA4CK574637","calgary",-114.06199,51.04741,0
"4658","16 St SW 1019, T3C Calgary",NA,"CE","GOOD",100,"GOOD","K12806","FALSE","WMEEJ3BA8DK722211","calgary",-114.09916,51.04417,0
"4659","5 Street SE, Calgary, T2G",NA,"CE","GOOD",52,"GOOD","4-door K82480","TRUE","WDDMH4EBXEJ294400","calgary",-114.05065,51.04751,0
"4660","4 Ave SW 265, T2P Calgary",NA,"CE","GOOD",96,"GOOD","J96646","FALSE","WMEEJ3BA1DK619373","calgary",-114.06674,51.04939,0
"4661","8 St SW 5081, T2S Calgary",NA,"CE","GOOD",54,"GOOD","J81258","FALSE","WMEEJ3BA7CK572848","calgary",-114.08306,51.00889,0
"4662","6 Ave SE, T2G Calgary",NA,"CE","GOOD",100,"GOOD","J81349","FALSE","WMEEJ3BA5CK575280","calgary",-114.05906,51.04731,0
"4663","City Hall Parkade- 322 9th Ave SE- Floors 1-3 Only",NA,"CE","GOOD",100,"GOOD","J81268","FALSE","WMEEJ3BA0CK573940","calgary",-114.05695,51.04492,0
"4664","Hampton Inn by Hilton Calgary Airport North",NA,"CE","GOOD",39,"GOOD","J81362","FALSE","WMEEJ3BA7CK573692","calgary",-114.01214,51.14291,0
