"","lat","lon","name"
"31245",30.30166,-97.71492,"GGG 3722"
"31246",30.30198,-97.71521,"GGG 3722"
"31247",30.30227,-97.71545,"GGG 3722"
"31248",30.30269,-97.71571,"GGG 3722"
"31249",30.30308,-97.71587,"GGG 3722"
"31250",30.30362,-97.71598,"GGG 3722"
"31251",30.30361,-97.71605,"GGG 3722"
"31252",30.30358,-97.71646,"GGG 3722"
"31253",30.30361,-97.71683,"GGG 3722"
"31254",30.30365,-97.71706,"GGG 3722"
"31255",30.30372,-97.71728,"GGG 3722"
"31256",30.30394,-97.71779,"GGG 3722"
"31257",30.30482,-97.71961,"GGG 3722"
"31258",30.30604,-97.72223,"GGG 3722"
"31259",30.30692,-97.7241,"GGG 3722"
"31260",30.30699,-97.7243,"GGG 3722"
"31261",30.307,-97.72439,"GGG 3722"
"31262",30.30699,-97.72469,"GGG 3722"
"31263",30.30699,-97.72488,"GGG 3722"
"31264",30.30702,-97.72499,"GGG 3722"
"31265",30.30727,-97.72555,"GGG 3722"
"31266",30.30797,-97.72701,"GGG 3722"
"31267",30.30888,-97.72888,"GGG 3722"
"31268",30.30932,-97.72976,"GGG 3722"
"31269",30.30972,-97.73065,"GGG 3722"
"31270",30.31052,-97.73227,"GGG 3722"
"31271",30.31084,-97.73298,"GGG 3722"
"31272",30.31084,-97.73298,"GGG 3722"
"31273",30.31052,-97.73227,"GGG 3722"
"31274",30.3102,-97.73161,"GGG 3722"
"31275",30.30972,-97.73065,"GGG 3722"
"31276",30.30932,-97.72976,"GGG 3722"
"31277",30.30847,-97.72804,"GGG 3722"
"31278",30.30735,-97.7257,"GGG 3722"
"31279",30.30702,-97.72499,"GGG 3722"
"31280",30.30699,-97.72479,"GGG 3722"
"31281",30.30699,-97.72469,"GGG 3722"
"31282",30.307,-97.72439,"GGG 3722"
"31283",30.30696,-97.72419,"GGG 3722"
"31284",30.30672,-97.72369,"GGG 3722"
"31285",30.30544,-97.72094,"GGG 3722"
"31286",30.30482,-97.71961,"GGG 3722"
"31287",30.30394,-97.71779,"GGG 3722"
"31288",30.30372,-97.71728,"GGG 3722"
"31289",30.30365,-97.71706,"GGG 3722"
"31290",30.30361,-97.71683,"GGG 3722"
"31291",30.30358,-97.71646,"GGG 3722"
"31292",30.30361,-97.71605,"GGG 3722"
"31293",30.30329,-97.71601,"GGG 3722"
"31294",30.30316,-97.71604,"GGG 3722"
"31295",30.30306,-97.71606,"GGG 3722"
"31296",30.30083,-97.71631,"GGG 3722"
"31297",30.30037,-97.71643,"GGG 3722"
"31298",30.30026,-97.71643,"GGG 3722"
"31299",30.29997,-97.71661,"GGG 3722"
"31300",30.29899,-97.71721,"GGG 3722"
"31301",30.2985,-97.71751,"GGG 3722"
"31302",30.2975,-97.71809,"GGG 3722"
"31303",30.29715,-97.71832,"GGG 3722"
"31304",30.29615,-97.7189,"GGG 3722"
"31305",30.29517,-97.71953,"GGG 3722"
"31306",30.29491,-97.71967,"GGG 3722"
"31307",30.29455,-97.71986,"GGG 3722"
"31308",30.29312,-97.72081,"GGG 3722"
"31309",30.28925,-97.72333,"GGG 3722"
"31310",30.28786,-97.72422,"GGG 3722"
"31311",30.28662,-97.725,"GGG 3722"
"31312",30.28565,-97.72565,"GGG 3722"
"31313",30.28534,-97.72584,"GGG 3722"
"31314",30.28307,-97.72733,"GGG 3722"
"31315",30.28255,-97.7277,"GGG 3722"
"31316",30.2815,-97.72844,"GGG 3722"
"31317",30.28091,-97.72883,"GGG 3722"
"31318",30.28051,-97.72907,"GGG 3722"
"31319",30.27996,-97.72936,"GGG 3722"
"31320",30.27891,-97.72988,"GGG 3722"
"31321",30.27868,-97.72994,"GGG 3722"
"31322",30.27677,-97.73083,"GGG 3722"
"31323",30.27616,-97.73107,"GGG 3722"
"31324",30.27559,-97.73127,"GGG 3722"
"31325",30.27506,-97.73142,"GGG 3722"
"31326",30.27491,-97.73146,"GGG 3722"
"31327",30.27473,-97.73152,"GGG 3722"
"31328",30.27471,-97.73157,"GGG 3722"
"31329",30.27451,-97.73167,"GGG 3722"
"31330",30.27302,-97.73231,"GGG 3722"
"31331",30.27243,-97.73256,"GGG 3722"
"31332",30.27239,-97.73258,"GGG 3722"
"31333",30.27237,-97.73261,"GGG 3722"
"31334",30.27235,-97.73264,"GGG 3722"
"31335",30.27187,-97.73281,"GGG 3722"
"31336",30.27152,-97.73296,"GGG 3722"
"31337",30.27056,-97.73329,"GGG 3722"
"31338",30.27068,-97.73373,"GGG 3722"
"31339",30.27086,-97.73436,"GGG 3722"
"31340",30.27105,-97.73501,"GGG 3722"
"31341",30.27144,-97.73646,"GGG 3722"
"31342",30.27164,-97.73723,"GGG 3722"
"31343",30.27188,-97.73807,"GGG 3722"
"31344",30.27241,-97.73984,"GGG 3722"
"31345",30.27241,-97.73985,"GGG 3722"
"31346",30.27241,-97.73985,"GGG 3722"
"31347",30.2731,-97.7424,"GGG 3722"
"31348",30.27341,-97.74346,"GGG 3722"
"31349",30.27372,-97.74335,"GGG 3722"
"31350",30.27458,-97.74303,"GGG 3722"
"31351",30.27541,-97.7459,"GGG 3722"
"31352",30.27611,-97.74841,"GGG 3722"
"31353",30.27608,-97.74856,"GGG 3722"
"31354",30.27624,-97.74917,"GGG 3722"
"31355",30.27643,-97.74989,"GGG 3722"
"31356",30.27648,-97.74988,"GGG 3722"
"31357",30.2765,-97.74988,"GGG 3722"
"31358",30.27653,-97.74988,"GGG 3722"
"31359",30.27746,-97.75019,"GGG 3722"
"31360",30.2778,-97.75032,"GGG 3722"
"31361",30.27861,-97.75073,"GGG 3722"
"31362",30.27871,-97.75072,"GGG 3722"
"31363",30.27884,-97.75064,"GGG 3722"
"31364",30.27942,-97.75056,"GGG 3722"
"31365",30.2799,-97.75048,"GGG 3722"
"31366",30.27999,-97.75046,"GGG 3722"
"31367",30.28047,-97.75036,"GGG 3722"
"31368",30.28078,-97.75038,"GGG 3722"
"31369",30.28088,-97.75042,"GGG 3722"
"31370",30.28152,-97.75058,"GGG 3722"
"31371",30.28161,-97.75061,"GGG 3722"
"31372",30.28169,-97.75067,"GGG 3722"
"31373",30.28207,-97.7508,"GGG 3722"
"31374",30.28236,-97.75096,"GGG 3722"
"31375",30.28271,-97.7512,"GGG 3722"
"31376",30.28335,-97.75188,"GGG 3722"
"31377",30.28359,-97.75212,"GGG 3722"
"31378",30.2838,-97.75229,"GGG 3722"
"31379",30.28432,-97.75264,"GGG 3722"
"31380",30.28498,-97.75301,"GGG 3722"
"31381",30.28525,-97.75312,"GGG 3722"
"31382",30.28557,-97.75318,"GGG 3722"
"31383",30.2864,-97.75322,"GGG 3722"
"31384",30.28672,-97.7532,"GGG 3722"
"31385",30.28854,-97.75279,"GGG 3722"
"31386",30.28906,-97.75258,"GGG 3722"
"31387",30.28928,-97.75247,"GGG 3722"
"31388",30.28976,-97.75217,"GGG 3722"
"31389",30.29015,-97.75188,"GGG 3722"
"31390",30.29109,-97.7511,"GGG 3722"
"31391",30.29142,-97.75078,"GGG 3722"
"31392",30.2915,-97.75066,"GGG 3722"
"31393",30.2916,-97.75042,"GGG 3722"
"31394",30.29169,-97.75003,"GGG 3722"
"31395",30.29209,-97.74789,"GGG 3722"
"31396",30.29219,-97.74756,"GGG 3722"
"31397",30.29236,-97.74733,"GGG 3722"
"31398",30.29251,-97.7472,"GGG 3722"
"31399",30.29263,-97.74712,"GGG 3722"
"31400",30.29274,-97.74707,"GGG 3722"
"31401",30.29291,-97.74702,"GGG 3722"
"31402",30.29323,-97.74702,"GGG 3722"
"31403",30.29337,-97.74706,"GGG 3722"
"31404",30.29358,-97.74718,"GGG 3722"
"31405",30.29367,-97.74723,"GGG 3722"
"31406",30.29394,-97.74723,"GGG 3722"
"31407",30.29562,-97.74708,"GGG 3722"
"31408",30.29555,-97.74606,"GGG 3722"
"31409",30.30798,-97.7546,"FHB 2858"
"31410",30.3084,-97.75433,"FHB 2858"
"31411",30.30848,-97.75429,"FHB 2858"
"31412",30.30855,-97.75463,"FHB 2858"
"31413",30.30861,-97.75495,"FHB 2858"
"31414",30.30867,-97.75532,"FHB 2858"
"31415",30.30871,-97.75537,"FHB 2858"
"31416",30.30881,-97.75591,"FHB 2858"
"31417",30.309,-97.75718,"FHB 2858"
"31418",30.30911,-97.75788,"FHB 2858"
"31419",30.30919,-97.75829,"FHB 2858"
"31420",30.30925,-97.75841,"FHB 2858"
"31421",30.30938,-97.75859,"FHB 2858"
"31422",30.30951,-97.75868,"FHB 2858"
"31423",30.30964,-97.75872,"FHB 2858"
"31424",30.30976,-97.75871,"FHB 2858"
"31425",30.30986,-97.75867,"FHB 2858"
"31426",30.31,-97.75856,"FHB 2858"
"31427",30.31009,-97.75838,"FHB 2858"
"31428",30.31011,-97.7582,"FHB 2858"
"31429",30.31007,-97.758,"FHB 2858"
"31430",30.30998,-97.75786,"FHB 2858"
"31431",30.30985,-97.75776,"FHB 2858"
"31432",30.30976,-97.75773,"FHB 2858"
"31433",30.30963,-97.75773,"FHB 2858"
"31434",30.30947,-97.75773,"FHB 2858"
"31435",30.30865,-97.75789,"FHB 2858"
"31436",30.30733,-97.75815,"FHB 2858"
"31437",30.30658,-97.7582,"FHB 2858"
"31438",30.30636,-97.75823,"FHB 2858"
"31439",30.3061,-97.75819,"FHB 2858"
"31440",30.30497,-97.75843,"FHB 2858"
"31441",30.30414,-97.75859,"FHB 2858"
"31442",30.30355,-97.75865,"FHB 2858"
"31443",30.30284,-97.75865,"FHB 2858"
"31444",30.30066,-97.75847,"FHB 2858"
"31445",30.29976,-97.75838,"FHB 2858"
"31446",30.2991,-97.75837,"FHB 2858"
"31447",30.29844,-97.75843,"FHB 2858"
"31448",30.29803,-97.7585,"FHB 2858"
"31449",30.29681,-97.75883,"FHB 2858"
"31450",30.29425,-97.75953,"FHB 2858"
"31451",30.2934,-97.75977,"FHB 2858"
"31452",30.2926,-97.76006,"FHB 2858"
"31453",30.29244,-97.76012,"FHB 2858"
"31454",30.29225,-97.76019,"FHB 2858"
"31455",30.29151,-97.76047,"FHB 2858"
"31456",30.29096,-97.76074,"FHB 2858"
"31457",30.29068,-97.76092,"FHB 2858"
"31458",30.28957,-97.76156,"FHB 2858"
"31459",30.28771,-97.76287,"FHB 2858"
"31460",30.2876,-97.76303,"FHB 2858"
"31461",30.28721,-97.76332,"FHB 2858"
"31462",30.28636,-97.76396,"FHB 2858"
"31463",30.28604,-97.76422,"FHB 2858"
"31464",30.28564,-97.76456,"FHB 2858"
"31465",30.28457,-97.7653,"FHB 2858"
"31466",30.28416,-97.76554,"FHB 2858"
"31467",30.28292,-97.7662,"FHB 2858"
"31468",30.28209,-97.76663,"FHB 2858"
"31469",30.28162,-97.76696,"FHB 2858"
"31470",30.28041,-97.76789,"FHB 2858"
"31471",30.27994,-97.76817,"FHB 2858"
"31472",30.27922,-97.76852,"FHB 2858"
"31473",30.279,-97.76863,"FHB 2858"
"31474",30.27861,-97.76877,"FHB 2858"
"31475",30.27839,-97.76882,"FHB 2858"
"31476",30.27815,-97.76887,"FHB 2858"
"31477",30.27792,-97.76888,"FHB 2858"
"31478",30.27769,-97.76886,"FHB 2858"
"31479",30.2774,-97.76882,"FHB 2858"
"31480",30.27712,-97.76879,"FHB 2858"
"31481",30.27683,-97.76869,"FHB 2858"
"31482",30.27663,-97.76859,"FHB 2858"
"31483",30.27637,-97.76841,"FHB 2858"
"31484",30.27619,-97.76824,"FHB 2858"
"31485",30.275,-97.76707,"FHB 2858"
"31486",30.27373,-97.76579,"FHB 2858"
"31487",30.27306,-97.76521,"FHB 2858"
"31488",30.27233,-97.76455,"FHB 2858"
"31489",30.27207,-97.76432,"FHB 2858"
"31490",30.27137,-97.76371,"FHB 2858"
"31491",30.27044,-97.76287,"FHB 2858"
"31492",30.26993,-97.76241,"FHB 2858"
"31493",30.26981,-97.76227,"FHB 2858"
"31494",30.26959,-97.76198,"FHB 2858"
"31495",30.26957,-97.76192,"FHB 2858"
"31496",30.26955,-97.76185,"FHB 2858"
"31497",30.26937,-97.76148,"FHB 2858"
"31498",30.26843,-97.75932,"FHB 2858"
"31499",30.26811,-97.75859,"FHB 2858"
"31500",30.26782,-97.75813,"FHB 2858"
"31501",30.26755,-97.75778,"FHB 2858"
"31502",30.26706,-97.75722,"FHB 2858"
"31503",30.26686,-97.75696,"FHB 2858"
"31504",30.26658,-97.75646,"FHB 2858"
"31505",30.26649,-97.75617,"FHB 2858"
"31506",30.26626,-97.75444,"FHB 2858"
"31507",30.26611,-97.7539,"FHB 2858"
"31508",30.26597,-97.75354,"FHB 2858"
"31509",30.26578,-97.7529,"FHB 2858"
"31510",30.26562,-97.75236,"FHB 2858"
"31511",30.26526,-97.75114,"FHB 2858"
"31512",30.26473,-97.74936,"FHB 2858"
"31513",30.26471,-97.74927,"FHB 2858"
"31514",30.26463,-97.74915,"FHB 2858"
"31515",30.26454,-97.74883,"FHB 2858"
"31516",30.26445,-97.74855,"FHB 2858"
"31517",30.2642,-97.74771,"FHB 2858"
"31518",30.26375,-97.74603,"FHB 2858"
"31519",30.26367,-97.74575,"FHB 2858"
"31520",30.26364,-97.74546,"FHB 2858"
"31521",30.26358,-97.74526,"FHB 2858"
"31522",30.26351,-97.74502,"FHB 2858"
"31523",30.26318,-97.7438,"FHB 2858"
"31524",30.26301,-97.74321,"FHB 2858"
"31525",30.26325,-97.74312,"FHB 2858"
"31526",30.26357,-97.743,"FHB 2858"
"31527",30.26417,-97.74277,"FHB 2858"
"31528",30.26438,-97.74269,"FHB 2858"
"31529",30.26438,-97.74269,"FHB 2858"
"31530",30.26504,-97.74247,"FHB 2858"
"31531",30.26542,-97.74234,"FHB 2858"
"31532",30.26606,-97.74211,"FHB 2858"
"31533",30.26652,-97.74193,"FHB 2858"
"31534",30.26676,-97.74184,"FHB 2858"
"31535",30.26646,-97.74075,"FHB 2858"
"31536",30.26594,-97.73893,"FHB 2858"
"31537",30.26565,-97.73791,"FHB 2858"
"31538",30.26506,-97.73579,"FHB 2858"
"31539",30.2375,-97.76142,"FBV 4359"
"31540",30.23777,-97.76124,"FBV 4359"
"31541",30.23806,-97.76186,"FBV 4359"
"31542",30.23818,-97.76213,"FBV 4359"
"31543",30.23897,-97.76163,"FBV 4359"
"31544",30.24016,-97.76087,"FBV 4359"
"31545",30.2415,-97.76006,"FBV 4359"
"31546",30.24178,-97.7599,"FBV 4359"
"31547",30.24196,-97.75977,"FBV 4359"
"31548",30.24213,-97.75962,"FBV 4359"
"31549",30.24223,-97.75984,"FBV 4359"
"31550",30.24235,-97.7601,"FBV 4359"
"31551",30.24251,-97.76053,"FBV 4359"
"31552",30.24306,-97.76227,"FBV 4359"
"31553",30.24348,-97.76364,"FBV 4359"
"31554",30.24353,-97.76379,"FBV 4359"
"31555",30.24361,-97.76396,"FBV 4359"
"31556",30.24368,-97.76406,"FBV 4359"
"31557",30.24392,-97.76432,"FBV 4359"
"31558",30.24405,-97.7645,"FBV 4359"
"31559",30.24414,-97.76468,"FBV 4359"
"31560",30.24517,-97.76802,"FBV 4359"
"31561",30.24535,-97.76834,"FBV 4359"
"31562",30.24549,-97.76855,"FBV 4359"
"31563",30.24569,-97.76876,"FBV 4359"
"31564",30.24601,-97.76902,"FBV 4359"
"31565",30.24619,-97.76912,"FBV 4359"
"31566",30.24655,-97.76926,"FBV 4359"
"31567",30.24781,-97.76977,"FBV 4359"
"31568",30.24843,-97.76997,"FBV 4359"
"31569",30.24763,-97.77279,"FBV 4359"
"31570",30.24742,-97.77415,"FBV 4359"
"31571",30.24728,-97.77524,"FBV 4359"
"31572",30.24706,-97.77667,"FBV 4359"
"31573",30.24691,-97.77724,"FBV 4359"
"31574",30.24677,-97.77761,"FBV 4359"
"31575",30.24657,-97.77805,"FBV 4359"
"31576",30.24657,-97.77805,"FBV 4359"
"31577",30.24632,-97.77852,"FBV 4359"
"31578",30.24619,-97.77873,"FBV 4359"
"31579",30.24535,-97.77991,"FBV 4359"
"31580",30.24482,-97.78062,"FBV 4359"
"31581",30.2443,-97.78133,"FBV 4359"
"31582",30.24378,-97.78141,"FBV 4359"
"31583",30.24378,-97.78141,"FBV 4359"
"31584",30.24316,-97.78152,"FBV 4359"
"31585",30.24285,-97.78159,"FBV 4359"
"31586",30.24264,-97.78169,"FBV 4359"
"31587",30.24246,-97.78179,"FBV 4359"
"31588",30.24199,-97.78212,"FBV 4359"
"31589",30.24177,-97.78223,"FBV 4359"
"31590",30.24154,-97.78226,"FBV 4359"
"31591",30.24087,-97.7822,"FBV 4359"
"31592",30.24028,-97.78217,"FBV 4359"
"31593",30.24009,-97.78219,"FBV 4359"
"31594",30.23994,-97.78224,"FBV 4359"
"31595",30.23874,-97.7828,"FBV 4359"
"31596",30.23818,-97.78305,"FBV 4359"
"31597",30.23778,-97.78328,"FBV 4359"
"31598",30.23701,-97.78375,"FBV 4359"
"31599",30.23559,-97.78465,"FBV 4359"
"31600",30.23487,-97.78511,"FBV 4359"
"31601",30.23287,-97.78636,"FBV 4359"
"31602",30.23193,-97.78696,"FBV 4359"
"31603",30.23164,-97.78718,"FBV 4359"
"31604",30.23127,-97.78748,"FBV 4359"
"31605",30.23101,-97.78766,"FBV 4359"
"31606",30.23034,-97.78807,"FBV 4359"
"31607",30.22992,-97.78834,"FBV 4359"
"31608",30.22963,-97.78854,"FBV 4359"
"31609",30.22909,-97.7874,"FBV 4359"
"31610",30.22803,-97.78517,"FBV 4359"
"31611",30.22789,-97.78481,"FBV 4359"
"31612",30.22775,-97.78437,"FBV 4359"
"31613",30.22759,-97.78364,"FBV 4359"
"31614",30.22752,-97.78303,"FBV 4359"
"31615",30.22748,-97.7817,"FBV 4359"
"31616",30.22746,-97.78064,"FBV 4359"
"31617",30.22742,-97.77966,"FBV 4359"
"31618",30.22763,-97.7795,"FBV 4359"
"31619",30.22768,-97.77947,"FBV 4359"
"31620",30.22788,-97.77931,"FBV 4359"
"31621",30.22811,-97.77912,"FBV 4359"
"31622",30.22908,-97.77849,"FBV 4359"
"31623",30.22987,-97.77799,"FBV 4359"
"31624",30.22998,-97.77787,"FBV 4359"
"31625",30.23012,-97.77801,"FBV 4359"
"31626",30.23021,-97.77809,"FBV 4359"
"31627",30.23031,-97.77818,"FBV 4359"
"31628",30.2304,-97.77831,"FBV 4359"
"31629",30.23046,-97.77845,"FBV 4359"
"31630",30.23052,-97.77864,"FBV 4359"
"31631",30.23055,-97.77882,"FBV 4359"
"31632",30.23064,-97.77885,"FBV 4359"
"31633",30.23064,-97.77885,"FBV 4359"
"31634",30.23055,-97.77882,"FBV 4359"
"31635",30.23052,-97.77864,"FBV 4359"
"31636",30.23046,-97.77845,"FBV 4359"
"31637",30.2304,-97.77831,"FBV 4359"
"31638",30.23031,-97.77818,"FBV 4359"
"31639",30.23021,-97.77809,"FBV 4359"
"31640",30.23012,-97.77801,"FBV 4359"
"31641",30.22998,-97.77787,"FBV 4359"
"31642",30.22987,-97.77799,"FBV 4359"
"31643",30.22967,-97.77812,"FBV 4359"
"31644",30.22908,-97.77849,"FBV 4359"
"31645",30.22811,-97.77912,"FBV 4359"
"31646",30.2282,-97.78093,"FBV 4359"
"31647",30.22823,-97.78154,"FBV 4359"
"31648",30.22831,-97.78216,"FBV 4359"
"31649",30.22838,-97.78253,"FBV 4359"
"31650",30.22873,-97.7841,"FBV 4359"
"31651",30.22884,-97.78453,"FBV 4359"
"31652",30.22902,-97.78516,"FBV 4359"
"31653",30.22921,-97.7857,"FBV 4359"
"31654",30.2297,-97.78676,"FBV 4359"
"31655",30.23034,-97.78807,"FBV 4359"
"31656",30.23101,-97.78766,"FBV 4359"
"31657",30.23127,-97.78748,"FBV 4359"
"31658",30.23164,-97.78718,"FBV 4359"
"31659",30.23193,-97.78696,"FBV 4359"
"31660",30.23287,-97.78636,"FBV 4359"
"31661",30.23381,-97.78578,"FBV 4359"
"31662",30.23487,-97.78511,"FBV 4359"
"31663",30.23559,-97.78465,"FBV 4359"
"31664",30.23701,-97.78375,"FBV 4359"
"31665",30.23778,-97.78328,"FBV 4359"
"31666",30.23818,-97.78305,"FBV 4359"
"31667",30.23874,-97.7828,"FBV 4359"
"31668",30.23994,-97.78224,"FBV 4359"
"31669",30.24009,-97.78219,"FBV 4359"
"31670",30.24028,-97.78217,"FBV 4359"
"31671",30.24087,-97.7822,"FBV 4359"
"31672",30.24154,-97.78226,"FBV 4359"
"31673",30.24177,-97.78223,"FBV 4359"
"31674",30.24199,-97.78212,"FBV 4359"
"31675",30.24264,-97.78169,"FBV 4359"
"31676",30.24361,-97.78229,"FBV 4359"
"31677",30.24265,-97.78365,"FBV 4359"
"31678",30.24265,-97.78365,"FBV 4359"
"31679",30.2443,-97.78133,"FBV 4359"
"31680",30.24535,-97.77991,"FBV 4359"
"31681",30.24619,-97.77873,"FBV 4359"
"31682",30.24632,-97.77852,"FBV 4359"
"31683",30.24652,-97.77816,"FBV 4359"
"31684",30.24676,-97.77766,"FBV 4359"
"31685",30.24691,-97.77724,"FBV 4359"
"31686",30.24713,-97.77634,"FBV 4359"
"31687",30.24742,-97.77415,"FBV 4359"
"31688",30.24763,-97.77279,"FBV 4359"
"31689",30.24783,-97.77211,"FBV 4359"
"31690",30.24835,-97.77024,"FBV 4359"
"31691",30.24856,-97.76945,"FBV 4359"
"31692",30.24871,-97.76902,"FBV 4359"
"31693",30.2488,-97.76876,"FBV 4359"
"31694",30.24919,-97.76788,"FBV 4359"
"31695",30.24945,-97.76739,"FBV 4359"
"31696",30.24959,-97.76716,"FBV 4359"
"31697",30.2498,-97.76683,"FBV 4359"
"31698",30.25033,-97.76612,"FBV 4359"
"31699",30.2506,-97.76579,"FBV 4359"
"31700",30.25121,-97.76517,"FBV 4359"
"31701",30.25195,-97.76445,"FBV 4359"
"31702",30.25303,-97.76345,"FBV 4359"
"31703",30.25341,-97.76314,"FBV 4359"
"31704",30.25424,-97.76258,"FBV 4359"
"31705",30.25495,-97.76215,"FBV 4359"
"31706",30.25572,-97.76168,"FBV 4359"
"31707",30.25648,-97.76123,"FBV 4359"
"31708",30.25694,-97.76088,"FBV 4359"
"31709",30.25758,-97.76015,"FBV 4359"
"31710",30.25775,-97.75991,"FBV 4359"
"31711",30.25803,-97.75957,"FBV 4359"
"31712",30.25827,-97.75938,"FBV 4359"
"31713",30.25877,-97.75912,"FBV 4359"
"31714",30.25902,-97.75903,"FBV 4359"
"31715",30.25931,-97.75898,"FBV 4359"
"31716",30.25965,-97.75893,"FBV 4359"
"31717",30.26018,-97.75877,"FBV 4359"
"31718",30.26072,-97.75857,"FBV 4359"
"31719",30.26087,-97.75845,"FBV 4359"
"31720",30.26126,-97.7583,"FBV 4359"
"31721",30.26141,-97.75825,"FBV 4359"
"31722",30.26153,-97.7582,"FBV 4359"
"31723",30.26208,-97.75796,"FBV 4359"
"31724",30.26275,-97.75774,"FBV 4359"
"31725",30.26342,-97.75747,"FBV 4359"
"31726",30.26444,-97.75707,"FBV 4359"
"31727",30.26459,-97.75703,"FBV 4359"
"31728",30.26485,-97.75694,"FBV 4359"
"31729",30.26499,-97.75693,"FBV 4359"
"31730",30.26511,-97.75688,"FBV 4359"
"31731",30.26652,-97.7563,"FBV 4359"
"31732",30.26686,-97.75615,"FBV 4359"
"31733",30.26708,-97.75604,"FBV 4359"
"31734",30.26714,-97.75596,"FBV 4359"
"31735",30.26789,-97.75564,"FBV 4359"
"31736",30.26906,-97.75512,"FBV 4359"
"31737",30.27028,-97.75457,"FBV 4359"
"31738",30.27059,-97.75446,"FBV 4359"
"31739",30.27078,-97.75436,"FBV 4359"
"31740",30.27154,-97.75399,"FBV 4359"
"31741",30.2735,-97.75299,"FBV 4359"
"31742",30.27393,-97.75279,"FBV 4359"
"31743",30.27499,-97.75226,"FBV 4359"
"31744",30.27687,-97.7514,"FBV 4359"
"31745",30.27736,-97.75116,"FBV 4359"
"31746",30.27806,-97.75087,"FBV 4359"
"31747",30.27837,-97.75078,"FBV 4359"
"31748",30.27871,-97.75072,"FBV 4359"
"31749",30.27886,-97.75063,"FBV 4359"
"31750",30.27972,-97.75052,"FBV 4359"
"31751",30.27999,-97.75046,"FBV 4359"
"31752",30.28038,-97.75037,"FBV 4359"
"31753",30.28078,-97.75038,"FBV 4359"
"31754",30.28128,-97.75053,"FBV 4359"
"31755",30.2816,-97.7506,"FBV 4359"
"31756",30.28169,-97.75067,"FBV 4359"
"31757",30.28207,-97.7508,"FBV 4359"
"31758",30.28236,-97.75096,"FBV 4359"
"31759",30.28271,-97.7512,"FBV 4359"
"31760",30.28307,-97.75158,"FBV 4359"
"31761",30.28335,-97.75188,"FBV 4359"
"31762",30.28353,-97.75186,"FBV 4359"
"31763",30.2836,-97.75184,"FBV 4359"
"31764",30.28364,-97.75183,"FBV 4359"
"31765",30.28377,-97.75178,"FBV 4359"
"31766",30.28377,-97.75172,"FBV 4359"
"31767",30.28396,-97.75004,"FBV 4359"
"31768",30.28402,-97.75009,"FBV 4359"
"31769",30.28405,-97.75013,"FBV 4359"
"31770",30.28408,-97.75036,"FBV 4359"
"31771",30.28412,-97.75056,"FBV 4359"
"31772",30.28415,-97.75061,"FBV 4359"
"31773",30.28418,-97.75063,"FBV 4359"
"31774",30.28563,-97.7505,"FBV 4359"
"31775",30.28573,-97.7518,"FBV 4359"
"31776",30.28578,-97.75248,"FBV 4359"
"31777",30.28578,-97.75248,"FBV 4359"
"31778",30.28568,-97.75116,"FBV 4359"
"31779",30.28563,-97.7505,"FBV 4359"
"31780",30.28421,-97.75063,"FBV 4359"
"31781",30.28418,-97.75062,"FBV 4359"
"31782",30.28416,-97.75062,"FBV 4359"
"31783",30.28413,-97.75058,"FBV 4359"
"31784",30.28409,-97.75046,"FBV 4359"
"31785",30.28405,-97.75015,"FBV 4359"
"31786",30.28403,-97.7501,"FBV 4359"
"31787",30.28399,-97.75007,"FBV 4359"
"31788",30.28396,-97.75004,"FBV 4359"
"31789",30.28387,-97.74948,"FBV 4359"
"31790",30.28352,-97.74831,"FBV 4359"
"31791",30.28298,-97.74638,"FBV 4359"
"31792",30.28257,-97.7449,"FBV 4359"
"31793",30.28193,-97.74269,"FBV 4359"
"31794",30.28161,-97.74156,"FBV 4359"
"31795",30.28118,-97.73998,"FBV 4359"
"31796",30.28064,-97.73813,"FBV 4359"
"31797",30.28013,-97.73628,"FBV 4359"
"31798",30.27963,-97.73452,"FBV 4359"
"31799",30.27909,-97.73256,"FBV 4359"
"31800",30.27872,-97.73117,"FBV 4359"
"31801",30.27867,-97.73096,"FBV 4359"
"31802",30.27854,-97.73083,"FBV 4359"
"31803",30.27844,-97.73074,"FBV 4359"
"31804",30.27836,-97.73069,"FBV 4359"
"31805",30.27813,-97.73067,"FBV 4359"
"31806",30.27779,-97.7308,"FBV 4359"
"31807",30.27564,-97.73153,"FBV 4359"
"31808",30.27517,-97.73163,"FBV 4359"
"31809",30.27482,-97.73173,"FBV 4359"
"31810",30.27405,-97.73202,"FBV 4359"
"31811",30.27264,-97.73255,"FBV 4359"
"31812",30.27235,-97.73264,"FBV 4359"
"31813",30.27056,-97.73329,"FBV 4359"
"31814",30.26893,-97.73392,"FBV 4359"
"31815",30.26843,-97.73409,"FBV 4359"
"31816",30.26738,-97.73448,"FBV 4359"
"31817",30.26572,-97.73509,"FBV 4359"
"31818",30.2645,-97.73555,"FBV 4359"
"31819",30.264,-97.73572,"FBV 4359"
"31820",30.26399,-97.73576,"FBV 4359"
"31821",30.26395,-97.73577,"FBV 4359"
"31822",30.26308,-97.73609,"FBV 4359"
"31823",30.26317,-97.7364,"FBV 4359"
"31824",30.27765,-97.74783,"FGZ 8803"
"31825",30.27734,-97.74676,"FGZ 8803"
"31826",30.27691,-97.74692,"FGZ 8803"
"31827",30.27581,-97.74733,"FGZ 8803"
