"","lat","lon","startTime","name"
"21404",30.23685,-97.70292,"2015-12-07 17:30:52","FHB 2866"
"21405",30.23693,-97.70279,"2015-12-07 17:30:52","FHB 2866"
"21406",30.23722,-97.70214,"2015-12-07 17:30:52","FHB 2866"
"21407",30.23686,-97.70193,"2015-12-07 17:30:52","FHB 2866"
"21408",30.23673,-97.70182,"2015-12-07 17:30:52","FHB 2866"
"21409",30.2366,-97.70165,"2015-12-07 17:30:52","FHB 2866"
"21410",30.23648,-97.70143,"2015-12-07 17:30:52","FHB 2866"
"21411",30.23455,-97.69733,"2015-12-07 17:30:52","FHB 2866"
"21412",30.23542,-97.69675,"2015-12-07 17:30:52","FHB 2866"
"21413",30.23636,-97.69609,"2015-12-07 17:30:52","FHB 2866"
"21414",30.23705,-97.69563,"2015-12-07 17:30:52","FHB 2866"
"21415",30.23755,-97.69533,"2015-12-07 17:30:52","FHB 2866"
"21416",30.2381,-97.69502,"2015-12-07 17:30:52","FHB 2866"
"21417",30.23912,-97.69439,"2015-12-07 17:30:52","FHB 2866"
"21418",30.23984,-97.69393,"2015-12-07 17:30:52","FHB 2866"
"21419",30.24124,-97.69301,"2015-12-07 17:30:52","FHB 2866"
"21420",30.24128,-97.69291,"2015-12-07 17:30:52","FHB 2866"
"21421",30.24142,-97.69279,"2015-12-07 17:30:52","FHB 2866"
"21422",30.24173,-97.69247,"2015-12-07 17:30:52","FHB 2866"
"21423",30.2421,-97.69204,"2015-12-07 17:30:52","FHB 2866"
"21424",30.24242,-97.69153,"2015-12-07 17:30:52","FHB 2866"
"21425",30.24279,-97.69082,"2015-12-07 17:30:52","FHB 2866"
"21426",30.24289,-97.69068,"2015-12-07 17:30:52","FHB 2866"
"21427",30.243,-97.69054,"2015-12-07 17:30:52","FHB 2866"
"21428",30.24311,-97.69044,"2015-12-07 17:30:52","FHB 2866"
"21429",30.2433,-97.6903,"2015-12-07 17:30:52","FHB 2866"
"21430",30.24354,-97.69018,"2015-12-07 17:30:52","FHB 2866"
"21431",30.24386,-97.6901,"2015-12-07 17:30:52","FHB 2866"
"21432",30.24435,-97.69007,"2015-12-07 17:30:52","FHB 2866"
"21433",30.24506,-97.69019,"2015-12-07 17:30:52","FHB 2866"
"21434",30.24561,-97.69028,"2015-12-07 17:30:52","FHB 2866"
"21435",30.24596,-97.69033,"2015-12-07 17:30:52","FHB 2866"
"21436",30.24711,-97.69051,"2015-12-07 17:30:52","FHB 2866"
"21437",30.24746,-97.69056,"2015-12-07 17:30:52","FHB 2866"
"21438",30.24817,-97.69066,"2015-12-07 17:30:52","FHB 2866"
"21439",30.2487,-97.69076,"2015-12-07 17:30:52","FHB 2866"
"21440",30.24926,-97.69097,"2015-12-07 17:30:52","FHB 2866"
"21441",30.24954,-97.69112,"2015-12-07 17:30:52","FHB 2866"
"21442",30.24989,-97.69135,"2015-12-07 17:30:52","FHB 2866"
"21443",30.25019,-97.69168,"2015-12-07 17:30:52","FHB 2866"
"21444",30.25048,-97.69204,"2015-12-07 17:30:52","FHB 2866"
"21445",30.25077,-97.69248,"2015-12-07 17:30:52","FHB 2866"
"21446",30.25092,-97.69277,"2015-12-07 17:30:52","FHB 2866"
"21447",30.25106,-97.69311,"2015-12-07 17:30:52","FHB 2866"
"21448",30.25121,-97.69337,"2015-12-07 17:30:52","FHB 2866"
"21449",30.25229,-97.69584,"2015-12-07 17:30:52","FHB 2866"
"21450",30.25297,-97.69693,"2015-12-07 17:30:52","FHB 2866"
"21451",30.25337,-97.69755,"2015-12-07 17:30:52","FHB 2866"
"21452",30.25341,-97.69771,"2015-12-07 17:30:52","FHB 2866"
"21453",30.25493,-97.70001,"2015-12-07 17:30:52","FHB 2866"
"21454",30.25604,-97.70167,"2015-12-07 17:30:52","FHB 2866"
"21455",30.25639,-97.7022,"2015-12-07 17:30:52","FHB 2866"
"21456",30.25733,-97.70362,"2015-12-07 17:30:52","FHB 2866"
"21457",30.25766,-97.70415,"2015-12-07 17:30:52","FHB 2866"
"21458",30.25813,-97.70504,"2015-12-07 17:30:52","FHB 2866"
"21459",30.25846,-97.70576,"2015-12-07 17:30:52","FHB 2866"
"21460",30.25966,-97.70849,"2015-12-07 17:30:52","FHB 2866"
"21461",30.26007,-97.70947,"2015-12-07 17:30:52","FHB 2866"
"21462",30.26024,-97.71002,"2015-12-07 17:30:52","FHB 2866"
"21463",30.26041,-97.71059,"2015-12-07 17:30:52","FHB 2866"
"21464",30.26052,-97.71117,"2015-12-07 17:30:52","FHB 2866"
"21465",30.26091,-97.71373,"2015-12-07 17:30:52","FHB 2866"
"21466",30.26104,-97.7146,"2015-12-07 17:30:52","FHB 2866"
"21467",30.26109,-97.71467,"2015-12-07 17:30:52","FHB 2866"
"21468",30.26117,-97.71519,"2015-12-07 17:30:52","FHB 2866"
"21469",30.26126,-97.71577,"2015-12-07 17:30:52","FHB 2866"
"21470",30.26123,-97.71589,"2015-12-07 17:30:52","FHB 2866"
"21471",30.26158,-97.71802,"2015-12-07 17:30:52","FHB 2866"
"21472",30.26242,-97.72164,"2015-12-07 17:30:52","FHB 2866"
"21473",30.26256,-97.72213,"2015-12-07 17:30:52","FHB 2866"
"21474",30.26323,-97.72409,"2015-12-07 17:30:52","FHB 2866"
"21475",30.2636,-97.72514,"2015-12-07 17:30:52","FHB 2866"
"21476",30.26396,-97.72611,"2015-12-07 17:30:52","FHB 2866"
"21477",30.26305,-97.72655,"2015-12-07 17:30:52","FHB 2866"
"21478",30.26217,-97.72696,"2015-12-07 17:30:52","FHB 2866"
"21479",30.26195,-97.72707,"2015-12-07 17:30:52","FHB 2866"
"21480",30.26179,-97.72715,"2015-12-07 17:30:52","FHB 2866"
"21481",30.26179,-97.72715,"2015-12-07 21:36:01","FHB 2866"
"21482",30.26033,-97.72783,"2015-12-07 21:36:01","FHB 2866"
"21483",30.25942,-97.72825,"2015-12-07 21:36:01","FHB 2866"
"21484",30.26044,-97.73118,"2015-12-07 21:36:01","FHB 2866"
"21485",30.261,-97.73272,"2015-12-07 21:36:01","FHB 2866"
"21486",30.26137,-97.73378,"2015-12-07 21:36:01","FHB 2866"
"21487",30.26184,-97.73518,"2015-12-07 21:36:01","FHB 2866"
"21488",30.26145,-97.73535,"2015-12-07 21:36:01","FHB 2866"
"21489",30.26134,-97.73553,"2015-12-07 21:36:01","FHB 2866"
"21490",30.2613,-97.73564,"2015-12-07 21:36:01","FHB 2866"
"21491",30.2613,-97.7357,"2015-12-07 21:36:01","FHB 2866"
"21492",30.26141,-97.73567,"2015-12-07 21:36:01","FHB 2866"
"21493",30.26153,-97.73567,"2015-12-07 21:36:01","FHB 2866"
"21494",30.2616,-97.73571,"2015-12-07 21:36:01","FHB 2866"
"21495",30.26163,-97.73572,"2015-12-07 21:36:01","FHB 2866"
"21496",30.26187,-97.73571,"2015-12-07 21:36:01","FHB 2866"
"21497",30.26311,-97.73541,"2015-12-07 21:36:01","FHB 2866"
"21498",30.26367,-97.73522,"2015-12-07 21:36:01","FHB 2866"
"21499",30.2637,-97.73522,"2015-12-07 21:36:01","FHB 2866"
"21500",30.26376,-97.73527,"2015-12-07 21:36:01","FHB 2866"
"21501",30.26411,-97.73515,"2015-12-07 21:36:01","FHB 2866"
"21502",30.26548,-97.73465,"2015-12-07 21:36:01","FHB 2866"
"21503",30.26575,-97.73454,"2015-12-07 21:36:01","FHB 2866"
"21504",30.26667,-97.7342,"2015-12-07 21:36:01","FHB 2866"
"21505",30.2676,-97.73386,"2015-12-07 21:36:01","FHB 2866"
"21506",30.27043,-97.73282,"2015-12-07 21:36:01","FHB 2866"
"21507",30.2718,-97.73231,"2015-12-07 21:36:01","FHB 2866"
"21508",30.27208,-97.73222,"2015-12-07 21:36:01","FHB 2866"
"21509",30.27407,-97.73156,"2015-12-07 21:36:01","FHB 2866"
"21510",30.27453,-97.73143,"2015-12-07 21:36:01","FHB 2866"
"21511",30.27488,-97.73132,"2015-12-07 21:36:01","FHB 2866"
"21512",30.27524,-97.73121,"2015-12-07 21:36:01","FHB 2866"
"21513",30.27581,-97.73101,"2015-12-07 21:36:01","FHB 2866"
"21514",30.27653,-97.73072,"2015-12-07 21:36:01","FHB 2866"
"21515",30.27834,-97.72987,"2015-12-07 21:36:01","FHB 2866"
"21516",30.27869,-97.72971,"2015-12-07 21:36:01","FHB 2866"
"21517",30.27878,-97.72963,"2015-12-07 21:36:01","FHB 2866"
"21518",30.27927,-97.72935,"2015-12-07 21:36:01","FHB 2866"
"21519",30.28057,-97.72857,"2015-12-07 21:36:01","FHB 2866"
"21520",30.28205,-97.72764,"2015-12-07 21:36:01","FHB 2866"
"21521",30.2826,-97.72728,"2015-12-07 21:36:01","FHB 2866"
"21522",30.28305,-97.72699,"2015-12-07 21:36:01","FHB 2866"
"21523",30.28532,-97.72554,"2015-12-07 21:36:01","FHB 2866"
"21524",30.28607,-97.72508,"2015-12-07 21:36:01","FHB 2866"
"21525",30.2868,-97.72457,"2015-12-07 21:36:01","FHB 2866"
"21526",30.28912,-97.72308,"2015-12-07 21:36:01","FHB 2866"
"21527",30.29324,-97.72043,"2015-12-07 21:36:01","FHB 2866"
"21528",30.29478,-97.71943,"2015-12-07 21:36:01","FHB 2866"
"21529",30.29635,-97.71842,"2015-12-07 21:36:01","FHB 2866"
"21530",30.29644,-97.71836,"2015-12-07 21:36:01","FHB 2866"
"21531",30.29826,-97.71722,"2015-12-07 21:36:01","FHB 2866"
"21532",30.29858,-97.71702,"2015-12-07 21:36:01","FHB 2866"
"21533",30.29971,-97.71634,"2015-12-07 21:36:01","FHB 2866"
"21534",30.2999,-97.71613,"2015-12-07 21:36:01","FHB 2866"
"21535",30.30016,-97.71588,"2015-12-07 21:36:01","FHB 2866"
"21536",30.30057,-97.7154,"2015-12-07 21:36:01","FHB 2866"
"21537",30.30094,-97.71491,"2015-12-07 21:36:01","FHB 2866"
"21538",30.30122,-97.71459,"2015-12-07 21:36:01","FHB 2866"
"21539",30.30133,-97.71448,"2015-12-07 21:36:01","FHB 2866"
"21540",30.30138,-97.71457,"2015-12-07 21:36:01","FHB 2866"
"21541",30.30159,-97.71484,"2015-12-07 21:36:01","FHB 2866"
"21542",30.30186,-97.71511,"2015-12-07 21:36:01","FHB 2866"
"21543",30.30217,-97.71536,"2015-12-07 21:36:01","FHB 2866"
"21544",30.30269,-97.71571,"2015-12-07 21:36:01","FHB 2866"
"21545",30.30308,-97.71587,"2015-12-07 21:36:01","FHB 2866"
"21546",30.30362,-97.71598,"2015-12-07 21:36:01","FHB 2866"
"21547",30.30369,-97.71601,"2015-12-07 21:36:01","FHB 2866"
"21548",30.30414,-97.716,"2015-12-07 21:36:01","FHB 2866"
"21549",30.30451,-97.71597,"2015-12-07 21:36:01","FHB 2866"
"21550",30.30843,-97.71567,"2015-12-07 21:36:01","FHB 2866"
"21551",30.31146,-97.71544,"2015-12-07 21:36:01","FHB 2866"
"21552",30.31211,-97.7154,"2015-12-07 21:36:01","FHB 2866"
"21553",30.31272,-97.71533,"2015-12-07 21:36:01","FHB 2866"
"21554",30.31312,-97.71527,"2015-12-07 21:36:01","FHB 2866"
"21555",30.31353,-97.71518,"2015-12-07 21:36:01","FHB 2866"
"21556",30.31402,-97.71503,"2015-12-07 21:36:01","FHB 2866"
"21557",30.31449,-97.71485,"2015-12-07 21:36:01","FHB 2866"
"21558",30.31481,-97.71472,"2015-12-07 21:36:01","FHB 2866"
"21559",30.31498,-97.71465,"2015-12-07 21:36:01","FHB 2866"
"21560",30.31501,-97.71469,"2015-12-07 21:36:01","FHB 2866"
"21561",30.31504,-97.71474,"2015-12-07 21:36:01","FHB 2866"
"21562",30.31508,-97.71483,"2015-12-07 21:36:01","FHB 2866"
"21563",30.31508,-97.71489,"2015-12-07 21:36:01","FHB 2866"
"21564",30.31507,-97.71497,"2015-12-07 21:36:01","FHB 2866"
"21565",30.31495,-97.7155,"2015-12-07 21:36:01","FHB 2866"
"21566",30.31492,-97.71565,"2015-12-07 21:36:01","FHB 2866"
"21567",30.31495,-97.71565,"2015-12-07 21:36:01","FHB 2866"
"21568",30.31498,-97.71565,"2015-12-07 21:36:01","FHB 2866"
"21569",30.315,-97.71567,"2015-12-07 21:36:01","FHB 2866"
"21570",30.31509,-97.71583,"2015-12-07 21:36:01","FHB 2866"
"21571",30.3166,-97.71894,"2015-12-07 21:36:01","FHB 2866"
"21572",30.31756,-97.72089,"2015-12-07 21:36:01","FHB 2866"
"21573",30.31773,-97.72128,"2015-12-07 21:36:01","FHB 2866"
"21574",30.31776,-97.72147,"2015-12-07 21:36:01","FHB 2866"
"21575",30.31773,-97.72165,"2015-12-07 21:36:01","FHB 2866"
"21576",30.31766,-97.72205,"2015-12-07 21:36:01","FHB 2866"
"21577",30.31766,-97.72213,"2015-12-07 21:36:01","FHB 2866"
"21578",30.31875,-97.72446,"2015-12-07 21:36:01","FHB 2866"
"21579",30.31974,-97.72654,"2015-12-07 21:36:01","FHB 2866"
"21580",30.31994,-97.72697,"2015-12-07 21:36:01","FHB 2866"
"21581",30.32066,-97.72849,"2015-12-07 21:36:01","FHB 2866"
"21582",30.3211,-97.72938,"2015-12-07 21:36:01","FHB 2866"
"21583",30.322,-97.72882,"2015-12-07 21:36:01","FHB 2866"
"21584",30.32425,-97.72738,"2015-12-07 21:36:01","FHB 2866"
"21585",30.32547,-97.7266,"2015-12-07 21:36:01","FHB 2866"
"21586",30.32586,-97.72741,"2015-12-07 21:36:01","FHB 2866"
"21587",30.32586,-97.72741,"2015-12-08 07:51:31","FHB 2866"
"21588",30.32547,-97.7266,"2015-12-08 07:51:31","FHB 2866"
"21589",30.32531,-97.72671,"2015-12-08 07:51:31","FHB 2866"
"21590",30.32436,-97.72731,"2015-12-08 07:51:31","FHB 2866"
"21591",30.3229,-97.72824,"2015-12-08 07:51:31","FHB 2866"
"21592",30.3191,-97.73064,"2015-12-08 07:51:31","FHB 2866"
"21593",30.3177,-97.73154,"2015-12-08 07:51:31","FHB 2866"
"21594",30.31746,-97.73169,"2015-12-08 07:51:31","FHB 2866"
"21595",30.31741,-97.73179,"2015-12-08 07:51:31","FHB 2866"
"21596",30.31732,-97.73187,"2015-12-08 07:51:31","FHB 2866"
"21597",30.31703,-97.73209,"2015-12-08 07:51:31","FHB 2866"
"21598",30.31692,-97.73215,"2015-12-08 07:51:31","FHB 2866"
"21599",30.31664,-97.73228,"2015-12-08 07:51:31","FHB 2866"
"21600",30.31603,-97.73236,"2015-12-08 07:51:31","FHB 2866"
"21601",30.31555,-97.73237,"2015-12-08 07:51:31","FHB 2866"
"21602",30.31545,-97.73234,"2015-12-08 07:51:31","FHB 2866"
"21603",30.31508,-97.73236,"2015-12-08 07:51:31","FHB 2866"
"21604",30.31408,-97.73245,"2015-12-08 07:51:31","FHB 2866"
"21605",30.31245,-97.73259,"2015-12-08 07:51:31","FHB 2866"
"21606",30.31167,-97.73267,"2015-12-08 07:51:31","FHB 2866"
"21607",30.31145,-97.73272,"2015-12-08 07:51:31","FHB 2866"
"21608",30.31108,-97.73286,"2015-12-08 07:51:31","FHB 2866"
"21609",30.31084,-97.73298,"2015-12-08 07:51:31","FHB 2866"
"21610",30.31057,-97.73315,"2015-12-08 07:51:31","FHB 2866"
"21611",30.30938,-97.73391,"2015-12-08 07:51:31","FHB 2866"
"21612",30.30884,-97.73425,"2015-12-08 07:51:31","FHB 2866"
"21613",30.30863,-97.73441,"2015-12-08 07:51:31","FHB 2866"
"21614",30.30639,-97.73584,"2015-12-08 07:51:31","FHB 2866"
"21615",30.30639,-97.73584,"2015-12-08 12:11:48","FHB 2866"
"21616",30.25836,-97.74986,"2015-12-07 18:35:54","FFD 7834"
"21617",30.25836,-97.74995,"2015-12-07 18:35:54","FFD 7834"
"21618",30.25857,-97.75069,"2015-12-07 18:35:54","FFD 7834"
"21619",30.25935,-97.75287,"2015-12-07 18:35:54","FFD 7834"
"21620",30.26001,-97.75473,"2015-12-07 18:35:54","FFD 7834"
"21621",30.26039,-97.7559,"2015-12-07 18:35:54","FFD 7834"
"21622",30.26055,-97.75679,"2015-12-07 18:35:54","FFD 7834"
"21623",30.26067,-97.75743,"2015-12-07 18:35:54","FFD 7834"
"21624",30.26076,-97.75802,"2015-12-07 18:35:54","FFD 7834"
"21625",30.26099,-97.75825,"2015-12-07 18:35:54","FFD 7834"
"21626",30.26107,-97.75829,"2015-12-07 18:35:54","FFD 7834"
"21627",30.26113,-97.75829,"2015-12-07 18:35:54","FFD 7834"
"21628",30.26126,-97.7583,"2015-12-07 18:35:54","FFD 7834"
"21629",30.26134,-97.75827,"2015-12-07 18:35:54","FFD 7834"
"21630",30.26147,-97.75823,"2015-12-07 18:35:54","FFD 7834"
"21631",30.26157,-97.75818,"2015-12-07 18:35:54","FFD 7834"
"21632",30.26182,-97.75807,"2015-12-07 18:35:54","FFD 7834"
"21633",30.26263,-97.75777,"2015-12-07 18:35:54","FFD 7834"
"21634",30.26292,-97.75767,"2015-12-07 18:35:54","FFD 7834"
"21635",30.26405,-97.75721,"2015-12-07 18:35:54","FFD 7834"
"21636",30.26466,-97.75701,"2015-12-07 18:35:54","FFD 7834"
"21637",30.26485,-97.75694,"2015-12-07 18:35:54","FFD 7834"
"21638",30.26496,-97.75694,"2015-12-07 18:35:54","FFD 7834"
"21639",30.265,-97.75693,"2015-12-07 18:35:54","FFD 7834"
"21640",30.26568,-97.75665,"2015-12-07 18:35:54","FFD 7834"
"21641",30.26658,-97.75627,"2015-12-07 18:35:54","FFD 7834"
"21642",30.26697,-97.7561,"2015-12-07 18:35:54","FFD 7834"
"21643",30.26708,-97.75604,"2015-12-07 18:35:54","FFD 7834"
"21644",30.26714,-97.75597,"2015-12-07 18:35:54","FFD 7834"
"21645",30.26716,-97.75595,"2015-12-07 18:35:54","FFD 7834"
"21646",30.26857,-97.75533,"2015-12-07 18:35:54","FFD 7834"
"21647",30.26907,-97.75511,"2015-12-07 18:35:54","FFD 7834"
"21648",30.26979,-97.75479,"2015-12-07 18:35:54","FFD 7834"
"21649",30.27048,-97.7545,"2015-12-07 18:35:54","FFD 7834"
"21650",30.27065,-97.75444,"2015-12-07 18:35:54","FFD 7834"
"21651",30.27095,-97.75429,"2015-12-07 18:35:54","FFD 7834"
"21652",30.27218,-97.75366,"2015-12-07 18:35:54","FFD 7834"
"21653",30.27369,-97.7529,"2015-12-07 18:35:54","FFD 7834"
"21654",30.27379,-97.75286,"2015-12-07 18:35:54","FFD 7834"
"21655",30.27393,-97.75279,"2015-12-07 18:35:54","FFD 7834"
"21656",30.27402,-97.75302,"2015-12-07 18:35:54","FFD 7834"
"21657",30.27494,-97.7557,"2015-12-07 18:35:54","FFD 7834"
"21658",30.27539,-97.75543,"2015-12-07 18:35:54","FFD 7834"
"21659",30.27638,-97.75482,"2015-12-07 18:35:54","FFD 7834"
"21660",30.27688,-97.7546,"2015-12-07 18:35:54","FFD 7834"
"21661",30.27784,-97.75417,"2015-12-07 18:35:54","FFD 7834"
"21662",30.27881,-97.75357,"2015-12-07 18:35:54","FFD 7834"
"21663",30.2791,-97.75341,"2015-12-07 18:35:54","FFD 7834"
"21664",30.27919,-97.75339,"2015-12-07 18:35:54","FFD 7834"
"21665",30.2793,-97.7534,"2015-12-07 18:35:54","FFD 7834"
"21666",30.27953,-97.75348,"2015-12-07 18:35:54","FFD 7834"
"21667",30.27953,-97.75348,"2015-12-07 19:30:55","FFD 7834"
"21668",30.27927,-97.75339,"2015-12-07 19:30:55","FFD 7834"
"21669",30.27918,-97.75339,"2015-12-07 19:30:55","FFD 7834"
"21670",30.27906,-97.75343,"2015-12-07 19:30:55","FFD 7834"
"21671",30.27784,-97.75417,"2015-12-07 19:30:55","FFD 7834"
"21672",30.27747,-97.75314,"2015-12-07 19:30:55","FFD 7834"
"21673",30.27699,-97.75175,"2015-12-07 19:30:55","FFD 7834"
"21674",30.27687,-97.7514,"2015-12-07 19:30:55","FFD 7834"
"21675",30.27649,-97.75158,"2015-12-07 19:30:55","FFD 7834"
"21676",30.2753,-97.75213,"2015-12-07 19:30:55","FFD 7834"
"21677",30.27469,-97.75241,"2015-12-07 19:30:55","FFD 7834"
"21678",30.27379,-97.75286,"2015-12-07 19:30:55","FFD 7834"
"21679",30.273,-97.75324,"2015-12-07 19:30:55","FFD 7834"
"21680",30.27113,-97.7542,"2015-12-07 19:30:55","FFD 7834"
"21681",30.27065,-97.75444,"2015-12-07 19:30:55","FFD 7834"
"21682",30.27048,-97.7545,"2015-12-07 19:30:55","FFD 7834"
"21683",30.27046,-97.75456,"2015-12-07 19:30:55","FFD 7834"
"21684",30.27043,-97.75458,"2015-12-07 19:30:55","FFD 7834"
"21685",30.26929,-97.7551,"2015-12-07 19:30:55","FFD 7834"
"21686",30.26909,-97.75519,"2015-12-07 19:30:55","FFD 7834"
"21687",30.26821,-97.7556,"2015-12-07 19:30:55","FFD 7834"
"21688",30.26717,-97.75606,"2015-12-07 19:30:55","FFD 7834"
"21689",30.26708,-97.75604,"2015-12-07 19:30:55","FFD 7834"
"21690",30.26697,-97.7561,"2015-12-07 19:30:55","FFD 7834"
"21691",30.2666,-97.75627,"2015-12-07 19:30:55","FFD 7834"
"21692",30.26644,-97.75634,"2015-12-07 19:30:55","FFD 7834"
"21693",30.26503,-97.75691,"2015-12-07 19:30:55","FFD 7834"
"21694",30.26496,-97.75694,"2015-12-07 19:30:55","FFD 7834"
"21695",30.26487,-97.75701,"2015-12-07 19:30:55","FFD 7834"
"21696",30.26456,-97.75717,"2015-12-07 19:30:55","FFD 7834"
"21697",30.26448,-97.75723,"2015-12-07 19:30:55","FFD 7834"
"21698",30.26387,-97.75749,"2015-12-07 19:30:55","FFD 7834"
"21699",30.26369,-97.75756,"2015-12-07 19:30:55","FFD 7834"
"21700",30.26348,-97.75764,"2015-12-07 19:30:55","FFD 7834"
"21701",30.26217,-97.75814,"2015-12-07 19:30:55","FFD 7834"
"21702",30.26091,-97.75858,"2015-12-07 19:30:55","FFD 7834"
"21703",30.26072,-97.75857,"2015-12-07 19:30:55","FFD 7834"
"21704",30.2603,-97.75873,"2015-12-07 19:30:55","FFD 7834"
"21705",30.26017,-97.75877,"2015-12-07 19:30:55","FFD 7834"
"21706",30.25954,-97.75895,"2015-12-07 19:30:55","FFD 7834"
"21707",30.25905,-97.75902,"2015-12-07 19:30:55","FFD 7834"
"21708",30.2589,-97.75907,"2015-12-07 19:30:55","FFD 7834"
"21709",30.25855,-97.75922,"2015-12-07 19:30:55","FFD 7834"
"21710",30.25827,-97.75938,"2015-12-07 19:30:55","FFD 7834"
"21711",30.25814,-97.75947,"2015-12-07 19:30:55","FFD 7834"
"21712",30.25775,-97.75991,"2015-12-07 19:30:55","FFD 7834"
"21713",30.25758,-97.76015,"2015-12-07 19:30:55","FFD 7834"
"21714",30.25705,-97.76077,"2015-12-07 19:30:55","FFD 7834"
"21715",30.25666,-97.7611,"2015-12-07 19:30:55","FFD 7834"
"21716",30.25604,-97.76149,"2015-12-07 19:30:55","FFD 7834"
"21717",30.25513,-97.76204,"2015-12-07 19:30:55","FFD 7834"
"21718",30.25471,-97.76229,"2015-12-07 19:30:55","FFD 7834"
"21719",30.25344,-97.76311,"2015-12-07 19:30:55","FFD 7834"
"21720",30.2531,-97.76338,"2015-12-07 19:30:55","FFD 7834"
"21721",30.25282,-97.76362,"2015-12-07 19:30:55","FFD 7834"
"21722",30.25229,-97.76412,"2015-12-07 19:30:55","FFD 7834"
"21723",30.25151,-97.76487,"2015-12-07 19:30:55","FFD 7834"
"21724",30.25047,-97.76594,"2015-12-07 19:30:55","FFD 7834"
"21725",30.25003,-97.7665,"2015-12-07 19:30:55","FFD 7834"
"21726",30.24969,-97.767,"2015-12-07 19:30:55","FFD 7834"
"21727",30.24941,-97.76748,"2015-12-07 19:30:55","FFD 7834"
"21728",30.24906,-97.76814,"2015-12-07 19:30:55","FFD 7834"
"21729",30.24894,-97.76842,"2015-12-07 19:30:55","FFD 7834"
"21730",30.24859,-97.76938,"2015-12-07 19:30:55","FFD 7834"
"21731",30.24843,-97.76997,"2015-12-07 19:30:55","FFD 7834"
"21732",30.24763,-97.77279,"2015-12-07 19:30:55","FFD 7834"
"21733",30.24742,-97.77415,"2015-12-07 19:30:55","FFD 7834"
"21734",30.24728,-97.77524,"2015-12-07 19:30:55","FFD 7834"
"21735",30.24706,-97.77667,"2015-12-07 19:30:55","FFD 7834"
"21736",30.24691,-97.77724,"2015-12-07 19:30:55","FFD 7834"
"21737",30.24677,-97.77761,"2015-12-07 19:30:55","FFD 7834"
"21738",30.24652,-97.77816,"2015-12-07 19:30:55","FFD 7834"
"21739",30.24619,-97.77873,"2015-12-07 19:30:55","FFD 7834"
"21740",30.24527,-97.78001,"2015-12-07 19:30:55","FFD 7834"
"21741",30.2443,-97.78133,"2015-12-07 19:30:55","FFD 7834"
"21742",30.24316,-97.78152,"2015-12-07 19:30:55","FFD 7834"
"21743",30.24285,-97.78159,"2015-12-07 19:30:55","FFD 7834"
"21744",30.24264,-97.78169,"2015-12-07 19:30:55","FFD 7834"
"21745",30.24246,-97.78179,"2015-12-07 19:30:55","FFD 7834"
"21746",30.24199,-97.78212,"2015-12-07 19:30:55","FFD 7834"
"21747",30.24177,-97.78223,"2015-12-07 19:30:55","FFD 7834"
"21748",30.24154,-97.78226,"2015-12-07 19:30:55","FFD 7834"
"21749",30.24087,-97.7822,"2015-12-07 19:30:55","FFD 7834"
"21750",30.24028,-97.78217,"2015-12-07 19:30:55","FFD 7834"
"21751",30.24009,-97.78219,"2015-12-07 19:30:55","FFD 7834"
"21752",30.23994,-97.78224,"2015-12-07 19:30:55","FFD 7834"
"21753",30.23818,-97.78305,"2015-12-07 19:30:55","FFD 7834"
"21754",30.23731,-97.78356,"2015-12-07 19:30:55","FFD 7834"
"21755",30.23559,-97.78465,"2015-12-07 19:30:55","FFD 7834"
"21756",30.23487,-97.78511,"2015-12-07 19:30:55","FFD 7834"
"21757",30.23381,-97.78578,"2015-12-07 19:30:55","FFD 7834"
"21758",30.23287,-97.78636,"2015-12-07 19:30:55","FFD 7834"
"21759",30.23193,-97.78696,"2015-12-07 19:30:55","FFD 7834"
"21760",30.23164,-97.78718,"2015-12-07 19:30:55","FFD 7834"
"21761",30.23127,-97.78748,"2015-12-07 19:30:55","FFD 7834"
"21762",30.23101,-97.78766,"2015-12-07 19:30:55","FFD 7834"
"21763",30.23043,-97.78646,"2015-12-07 19:30:55","FFD 7834"
"21764",30.23043,-97.78646,"2015-12-08 10:56:39","FFD 7834"
"21765",30.23082,-97.78727,"2015-12-08 10:56:39","FFD 7834"
"21766",30.23101,-97.78766,"2015-12-08 10:56:39","FFD 7834"
"21767",30.23077,-97.78779,"2015-12-08 10:56:39","FFD 7834"
"21768",30.23013,-97.78821,"2015-12-08 10:56:39","FFD 7834"
"21769",30.23011,-97.78822,"2015-12-08 10:56:39","FFD 7834"
"21770",30.22923,-97.7888,"2015-12-08 10:56:39","FFD 7834"
"21771",30.22706,-97.79016,"2015-12-08 10:56:39","FFD 7834"
"21772",30.22505,-97.79143,"2015-12-08 10:56:39","FFD 7834"
"21773",30.22346,-97.79243,"2015-12-08 10:56:39","FFD 7834"
"21774",30.22176,-97.79352,"2015-12-08 10:56:39","FFD 7834"
"21775",30.22154,-97.79364,"2015-12-08 10:56:39","FFD 7834"
"21776",30.2208,-97.79406,"2015-12-08 10:56:39","FFD 7834"
"21777",30.22,-97.79449,"2015-12-08 10:56:39","FFD 7834"
"21778",30.21924,-97.79497,"2015-12-08 10:56:39","FFD 7834"
"21779",30.21852,-97.79544,"2015-12-08 10:56:39","FFD 7834"
"21780",30.21784,-97.79588,"2015-12-08 10:56:39","FFD 7834"
"21781",30.21778,-97.79573,"2015-12-08 10:56:39","FFD 7834"
